batch,state,step,energy_ewm
375,ground,1535,-154.56353799778068
375,ground,1536,-154.56349435664148
375,ground,1537,-154.56382676047673
375,ground,1538,-154.56408052348465
375,ground,1539,-154.5639647777702
375,ground,1540,-154.56405016872424
375,ground,1541,-154.56428529758685
375,ground,1542,-154.5642255127074
375,ground,1543,-154.5642505942125
375,ground,1544,-154.56439062316923
375,ground,1545,-154.564507827841
375,ground,1546,-154.56456613619463
375,ground,1547,-154.5647339725231
375,ground,1548,-154.56472176883716
375,ground,1549,-154.56494616680232
375,ground,1550,-154.56480278161493
375,ground,1551,-154.56487757832474
375,ground,1552,-154.5651031776794
375,ground,1553,-154.5652716159061
375,ground,1554,-154.56526796692083
375,ground,1555,-154.56566291267896
375,ground,1556,-154.56588876554406
375,ground,1557,-154.56600080335863
375,ground,1558,-154.56604659629497
375,ground,1559,-154.5663089208996
375,ground,1560,-154.56633860586544
375,ground,1561,-154.56641798178947
375,ground,1562,-154.5667066864839
375,ground,1563,-154.5667068128142
375,ground,1564,-154.56688620977255
375,ground,1565,-154.5669147581829
375,ground,1566,-154.56688095740668
375,ground,1567,-154.56694892387753
375,ground,1568,-154.56702833447133
375,ground,1569,-154.5669953231588
375,ground,1570,-154.56708892906417
375,ground,1571,-154.5671996305665
375,ground,1572,-154.5672423786594
375,ground,1573,-154.56729000403857
375,ground,1574,-154.56735156399523
375,ground,1575,-154.56736744919843
375,ground,1576,-154.56743246223775
375,ground,1577,-154.5674547003372
375,ground,1578,-154.56754391257184
375,ground,1579,-154.56786831138754
375,ground,1580,-154.56782989570235
375,ground,1581,-154.56795367202133
375,ground,1582,-154.56791191400674
375,ground,1583,-154.56810736784365
375,ground,1584,-154.56821966982386
375,ground,1585,-154.56823394517858
375,ground,1586,-154.5683132053877
375,ground,1587,-154.56824892531958
375,ground,1588,-154.5682406922568
375,ground,1589,-154.5684304340178
375,ground,1590,-154.56864712238254
375,ground,1591,-154.56876013234506
375,ground,1592,-154.56906925874858
375,ground,1593,-154.56903761327433
375,ground,1594,-154.569198383712
375,ground,1595,-154.56941777153176
375,ground,1596,-154.56924050490332
375,ground,1597,-154.56926468628777
375,ground,1598,-154.56918383446478
375,ground,1599,-154.56914782864467
375,ground,1600,-154.5690704353038
375,ground,1601,-154.56914784941478
375,ground,1602,-154.56921373187447
375,ground,1603,-154.5693544745888
375,ground,1604,-154.56947481467802
375,ground,1605,-154.5693985581562
375,ground,1606,-154.56956877868424
375,ground,1607,-154.56947618873863
375,ground,1608,-154.56948338778423
375,ground,1609,-154.56946018924475
375,ground,1610,-154.56947421769215
375,ground,1611,-154.5694715923262
375,ground,1612,-154.56923739139285
375,ground,1613,-154.56941338216552
375,ground,1614,-154.5695949117568
375,ground,1615,-154.569561876979
375,ground,1616,-154.5696564696102
375,ground,1617,-154.5696390383879
375,ground,1618,-154.56954720022475
375,ground,1619,-154.56961508318722
375,ground,1620,-154.5695361567201
375,ground,1621,-154.56943544298753
375,ground,1622,-154.5694922665329
375,ground,1623,-154.5694410715608
375,ground,1624,-154.56966699351966
375,ground,1625,-154.56953382036616
375,ground,1626,-154.56944696128986
375,ground,1627,-154.56980445646124
375,ground,1628,-154.56980411342934
375,ground,1629,-154.56988353664065
375,ground,1630,-154.5697840412481
375,ground,1631,-154.56968243611155
375,ground,1632,-154.56964634813946
375,ground,1633,-154.56981192002522
375,ground,1634,-154.56975627304897
375,ground,1635,-154.56963664164317
375,ground,1636,-154.56957907961706
375,ground,1637,-154.56955891862552
375,ground,1638,-154.5695087971579
375,ground,1639,-154.56975149113836
375,ground,1640,-154.5699272214899
375,ground,1641,-154.5700451073126
375,ground,1642,-154.57024374000827
375,ground,1643,-154.57043848970898
375,ground,1644,-154.57029403951566
375,ground,1645,-154.57041301314868
375,ground,1646,-154.57042541551903
375,ground,1647,-154.57055380170416
375,ground,1648,-154.5704983821163
375,ground,1649,-154.57065552460733
375,ground,1650,-154.57065630303757
375,ground,1651,-154.57070081637917
375,ground,1652,-154.57080791549225
375,ground,1653,-154.57085219903823
375,ground,1654,-154.5708773231981
375,ground,1655,-154.57106516424312
375,ground,1656,-154.57095488156332
375,ground,1657,-154.5710232959757
375,ground,1658,-154.5711509148563
375,ground,1659,-154.57126760993492
375,ground,1660,-154.57136691975768
375,ground,1661,-154.57150570099006
375,ground,1662,-154.57138176210003
375,ground,1663,-154.5713464869021
375,ground,1664,-154.57147834645576
375,ground,1665,-154.5715071067907
375,ground,1666,-154.57159713095365
375,ground,1667,-154.57192218842383
375,ground,1668,-154.57205592949163
375,ground,1669,-154.57215275302235
375,ground,1670,-154.57226736523404
375,ground,1671,-154.57222566623474
375,ground,1672,-154.57229931051998
375,ground,1673,-154.57228649353246
375,ground,1674,-154.572324922654
375,ground,1675,-154.57241963642153
375,ground,1676,-154.57259326872907
375,ground,1677,-154.57264546759345
375,ground,1678,-154.57264619608253
375,ground,1679,-154.57269658501312
375,ground,1680,-154.57256713273225
375,ground,1681,-154.5725068726605
375,ground,1682,-154.5725209650392
375,ground,1683,-154.5725075489559
375,ground,1684,-154.57244872966163
375,ground,1685,-154.57253822403038
375,ground,1686,-154.57255004243206
375,ground,1687,-154.5726153289908
375,ground,1688,-154.5726790337025
375,ground,1689,-154.57254983013803
375,ground,1690,-154.57266452754035
375,ground,1691,-154.57278838659343
375,ground,1692,-154.57270814784974
375,ground,1693,-154.57283436901807
375,ground,1694,-154.57277282880767
375,ground,1695,-154.5725976205311
375,ground,1696,-154.5727848201162
375,ground,1697,-154.57280143629131
375,ground,1698,-154.572843969506
375,ground,1699,-154.57310281836223
375,ground,1700,-154.57316501865972
375,ground,1701,-154.57323701756508
375,ground,1702,-154.57353938782185
375,ground,1703,-154.57354173665516
375,ground,1704,-154.57352867009973
375,ground,1705,-154.57354540833467
375,ground,1706,-154.57358918038292
375,ground,1707,-154.57359123545768
375,ground,1708,-154.5738497098777
375,ground,1709,-154.57401440466992
375,ground,1710,-154.57395790234207
375,ground,1711,-154.5739959034185
375,ground,1712,-154.57429232252903
375,ground,1713,-154.5745680177972
375,ground,1714,-154.5746338497382
375,ground,1715,-154.5747941590179
375,ground,1716,-154.57484323061504
375,ground,1717,-154.5751112541911
375,ground,1718,-154.57532534332861
375,ground,1719,-154.57530932803175
375,ground,1720,-154.575377863486
375,ground,1721,-154.5754170434584
375,ground,1722,-154.57525065684337
375,ground,1723,-154.57511788637754
375,ground,1724,-154.57514825296002
375,ground,1725,-154.5750938708189
375,ground,1726,-154.57528977480078
375,ground,1727,-154.57527814155227
375,ground,1728,-154.5752523527772
375,ground,1729,-154.5752192233034
375,ground,1730,-154.5752543126747
375,ground,1731,-154.57513833658527
375,ground,1732,-154.5750826606409
375,ground,1733,-154.57510776258948
375,ground,1734,-154.5752281397915
375,ground,1735,-154.57520934658268
375,ground,1736,-154.57510829449285
375,ground,1737,-154.57538374323605
375,ground,1738,-154.57555470165008
375,ground,1739,-154.57581263912405
375,ground,1740,-154.57602630923756
375,ground,1741,-154.57584803353495
375,ground,1742,-154.57584034553648
375,ground,1743,-154.5757889976873
375,ground,1744,-154.57603458220962
375,ground,1745,-154.576238868228
375,ground,1746,-154.57619070795855
375,ground,1747,-154.5761532100037
375,ground,1748,-154.57615495537695
375,ground,1749,-154.5761905024766
375,ground,1750,-154.57599573991627
375,ground,1751,-154.57587774865362
375,ground,1752,-154.5758324782603
375,ground,1753,-154.57579798829394
375,ground,1754,-154.57583673762227
375,ground,1755,-154.5757009097761
375,ground,1756,-154.57572005759548
375,ground,1757,-154.5758504580137
375,ground,1758,-154.5759052166742
375,ground,1759,-154.5759052166742
375,ground,1760,-154.57598318014703
375,ground,1761,-154.575990151238
375,ground,1762,-154.57599485298712
375,ground,1763,-154.57595279943197
375,ground,1764,-154.57606829728937
375,ground,1765,-154.57579780965682
375,ground,1766,-154.5755552166751
375,ground,1767,-154.57559751889863
375,ground,1768,-154.575507625259
375,ground,1769,-154.57568379921779
375,ground,1770,-154.57560273042523
375,ground,1771,-154.57571138215852
375,ground,1772,-154.57595952300952
375,ground,1773,-154.57591951797932
375,ground,1774,-154.57589574850024
375,ground,1775,-154.57577819174827
375,ground,1776,-154.57595837463435
375,ground,1777,-154.57586106414496
375,ground,1778,-154.57605594631826
375,ground,1779,-154.57631978151082
375,ground,1780,-154.57615238469404
375,ground,1781,-154.57622078044247
375,ground,1782,-154.57626454106884
375,ground,1783,-154.5763533963943
375,ground,1784,-154.57662415563965
375,ground,1785,-154.5763915423185
375,ground,1786,-154.5764187144437
375,ground,1787,-154.57652543503337
375,ground,1788,-154.57651411155098
375,ground,1789,-154.57665097430086
375,ground,1790,-154.57643040485874
375,ground,1791,-154.57644692386597
375,ground,1792,-154.5765545416461
375,ground,1793,-154.5766305344183
375,ground,1794,-154.57691349842415
375,ground,1795,-154.57691218666994
375,ground,1796,-154.57680820532707
375,ground,1797,-154.57670745679619
375,ground,1798,-154.57682486890687
375,ground,1799,-154.5770324190892
375,ground,1800,-154.57689757192043
375,ground,1801,-154.5770861441354
375,ground,1802,-154.57719954511563
375,ground,1803,-154.57722571445038
375,ground,1804,-154.57742748646908
375,ground,1805,-154.57728816847813
375,ground,1806,-154.5774265373325
375,ground,1807,-154.57725964897907
375,ground,1808,-154.57756079400633
375,ground,1809,-154.5779140216919
375,ground,1810,-154.57816290060236
375,ground,1811,-154.57820152810154
375,ground,1812,-154.57794349337078
375,ground,1813,-154.57801715637942
375,ground,1814,-154.57830794427403
375,ground,1815,-154.57824915515866
375,ground,1816,-154.5783162957726
375,ground,1817,-154.57838079162886
375,ground,1818,-154.57832344551647
375,ground,1819,-154.57849412114368
375,ground,1820,-154.5784462557551
375,ground,1821,-154.57832880586218
375,ground,1822,-154.57831519086213
375,ground,1823,-154.5782162145283
375,ground,1824,-154.578519902674
375,ground,1825,-154.57838667729004
375,ground,1826,-154.57835897429865
375,ground,1827,-154.57862091543376
375,ground,1828,-154.57864861737607
375,ground,1829,-154.57867326615585
375,ground,1830,-154.5785304165753
375,ground,1831,-154.57870735840163
375,ground,1832,-154.57873642874787
375,ground,1833,-154.57900684853252
375,ground,1834,-154.57904258464734
375,ground,1835,-154.57893440478253
375,ground,1836,-154.57885818933843
375,ground,1837,-154.57878300054224
375,ground,1838,-154.57883612521346
375,ground,1839,-154.57878099950943
375,ground,1840,-154.57874375562872
375,ground,1841,-154.57890482557198
375,ground,1842,-154.57917500065366
375,ground,1843,-154.57939722261028
375,ground,1844,-154.5794653815597
375,ground,1845,-154.57913812813143
375,ground,1846,-154.57919550016717
375,ground,1847,-154.57931865287304
375,ground,1848,-154.57946158335233
375,ground,1849,-154.57955109551338
375,ground,1850,-154.5795047919758
375,ground,1851,-154.57944921882608
375,ground,1852,-154.5794357871788
375,ground,1853,-154.57942373788833
375,ground,1854,-154.5790271140765
375,ground,1855,-154.57908138483268
375,ground,1856,-154.57896623810328
375,ground,1857,-154.57903386361096
375,ground,1858,-154.57920151827318
375,ground,1859,-154.57956722973086
375,ground,1860,-154.5796130452216
375,ground,1861,-154.5795144414396
375,ground,1862,-154.57963451250743
375,ground,1863,-154.57957828047344
375,ground,1864,-154.57984180703448
375,ground,1865,-154.57976073610337
375,ground,1866,-154.57960068875215
375,ground,1867,-154.57960418923818
375,ground,1868,-154.57964419990495
375,ground,1869,-154.5795426984817
375,ground,1870,-154.5794731934633
375,ground,1871,-154.57939360284436
375,ground,1872,-154.57941601204104
375,ground,1873,-154.57963609909422
375,ground,1874,-154.57979939944508
375,ground,1875,-154.5797489340446
375,ground,1876,-154.57968274613842
375,ground,1877,-154.579564899667
375,ground,1878,-154.57945818740893
375,ground,1879,-154.57985501461494
375,ground,1880,-154.57971131069345
375,ground,1881,-154.57970569516547
375,ground,1882,-154.57981499426955
375,ground,1883,-154.58005339737622
375,ground,1884,-154.58004030403288
375,ground,1885,-154.57986660844188
375,ground,1886,-154.579628589101
375,ground,1887,-154.57950060256988
375,ground,1888,-154.579640942524
375,ground,1889,-154.57982787277658
375,ground,1890,-154.5796824270002
375,ground,1891,-154.57940271706508
375,ground,1892,-154.57937552446126
375,ground,1893,-154.57946358718664
375,ground,1894,-154.57960160782466
375,ground,1895,-154.5797844128211
375,ground,1896,-154.579826322624
375,ground,1897,-154.5800056155542
375,ground,1898,-154.5802624812757
375,ground,1899,-154.58021007485152
375,ground,1900,-154.5801139407082
375,ground,1901,-154.5799598160392
375,ground,1902,-154.57972384890888
375,ground,1903,-154.57979662911436
375,ground,1904,-154.57986756567934
375,ground,1905,-154.5798074658049
375,ground,1906,-154.57979294681522
375,ground,1907,-154.5797549930074
375,ground,1908,-154.57987522536223
375,ground,1909,-154.57993584105844
375,ground,1910,-154.5798612330686
375,ground,1911,-154.57984165300232
375,ground,1912,-154.5797859329458
375,ground,1913,-154.57970669058082
375,ground,1914,-154.5798274308639
375,ground,1915,-154.57982147161604
375,ground,1916,-154.57981058081583
375,ground,1917,-154.57995801158046
375,ground,1918,-154.57997327601896
375,ground,1919,-154.57995005113338
375,ground,1920,-154.57990509224786
375,ground,1921,-154.57981361339986
375,ground,1922,-154.57988380501067
375,ground,1923,-154.5799506150221
375,ground,1924,-154.57999035981084
375,ground,1925,-154.57998688847786
375,ground,1926,-154.57984433557587
375,ground,1927,-154.57984263662482
375,ground,1928,-154.58011095263652
375,ground,1929,-154.58024967128281
375,ground,1930,-154.58033682303363
375,ground,1931,-154.5802335893064
375,ground,1932,-154.5803777982685
375,ground,1933,-154.58049283380362
375,ground,1934,-154.58048141873348
375,ground,1935,-154.5803949837222
375,ground,1936,-154.58054127107056
375,ground,1937,-154.5805002311858
375,ground,1938,-154.58080013394485
375,ground,1939,-154.58094747842188
375,ground,1940,-154.58096421840762
375,ground,1941,-154.58102226008535
375,ground,1942,-154.58101075962182
375,ground,1943,-154.5810033656664
375,ground,1944,-154.58109351709604
375,ground,1945,-154.58132456973846
375,ground,1946,-154.5813925833457
375,ground,1947,-154.58150195136852
375,ground,1948,-154.58147998492396
375,ground,1949,-154.5816111940583
375,ground,1950,-154.58154996749224
375,ground,1951,-154.58153824209452
375,ground,1952,-154.58141399823762
375,ground,1953,-154.58157110670587
375,ground,1954,-154.58166380005798
375,ground,1955,-154.58167222763777
375,ground,1956,-154.58179335036783
375,ground,1957,-154.58169151635786
375,ground,1958,-154.58188015022813
375,ground,1959,-154.58208971010967
375,ground,1960,-154.58211245716936
375,ground,1961,-154.58215364111143
375,ground,1962,-154.58220075543085
375,ground,1963,-154.582339253472
375,ground,1964,-154.58257458142987
375,ground,1965,-154.58275748643823
375,ground,1966,-154.58279654812142
375,ground,1967,-154.58289966938486
375,ground,1968,-154.58296568492906
375,ground,1969,-154.58296568492906
375,ground,1970,-154.5829874429557
375,ground,1971,-154.5830365174698
375,ground,1972,-154.58293457150776
375,ground,1973,-154.58284122721867
375,ground,1974,-154.5829208818727
375,ground,1975,-154.5832157854743
375,ground,1976,-154.58325441943498
375,ground,1977,-154.58308325191464
375,ground,1978,-154.583123045126
375,ground,1979,-154.58321391454407
375,ground,1980,-154.58299155529852
375,ground,1981,-154.5829384862392
375,ground,1982,-154.5831209166754
375,ground,1983,-154.5832401064519
375,ground,1984,-154.5835114583087
375,ground,1985,-154.5835150346544
375,ground,1986,-154.5835495501485
375,ground,1987,-154.5836617289857
375,ground,1988,-154.58362450490603
375,ground,1989,-154.58346816379733
375,ground,1990,-154.5832236307267
375,ground,1991,-154.58319630422625
375,ground,1992,-154.58334112977718
375,ground,1993,-154.58341186413526
375,ground,1994,-154.58340500905018
375,ground,1995,-154.58322720207872
375,ground,1996,-154.58311924176257
375,ground,1997,-154.58319850102484
375,ground,1998,-154.58321887907235
375,ground,1999,-154.58342219110332
375,ground,2000,-154.5835204549314
375,ground,2001,-154.58338503627144
375,ground,2002,-154.58337109645927
375,ground,2003,-154.58347836746782
375,ground,2004,-154.5836058629214
375,ground,2005,-154.5836095405659
375,ground,2006,-154.5836241942114
375,ground,2007,-154.58372353102155
375,ground,2008,-154.58364784612397
375,ground,2009,-154.58368011254103
375,ground,2010,-154.58375271883122
375,ground,2011,-154.58364807718263
375,ground,2012,-154.58375921700681
375,ground,2013,-154.5837667792983
375,ground,2014,-154.58380153245457
375,ground,2015,-154.58386968958644
375,ground,2016,-154.58389251152045
375,ground,2017,-154.58380756720993
375,ground,2018,-154.58387566927257
375,ground,2019,-154.58405722747005
375,ground,2020,-154.5841260584868
375,ground,2021,-154.58411646770097
375,ground,2022,-154.58400395790702
375,ground,2023,-154.58388817010885
375,ground,2024,-154.58399263047116
375,ground,2025,-154.58368442971664
375,ground,2026,-154.58368992297125
375,ground,2027,-154.58366184271506
375,ground,2028,-154.5835442082902
375,ground,2029,-154.5836544861254
375,ground,2030,-154.58370775192287
375,ground,2031,-154.58359743100965
375,ground,2032,-154.58356949811284
375,ground,2033,-154.5837186811583
375,ground,2034,-154.58370028833815
375,ground,2035,-154.58370330429935
375,ground,2036,-154.58368819544492
375,ground,2037,-154.58385446286763
375,ground,2038,-154.5839093673658
375,ground,2039,-154.58404564530062
375,ground,2040,-154.58375143100307
375,ground,2041,-154.5838299287157
375,ground,2042,-154.58375371778288
375,ground,2043,-154.58358575397008
375,ground,2044,-154.5836712241865
375,ground,2045,-154.5835529610085
375,ground,2046,-154.58373895229002
375,ground,2047,-154.5836195900267
375,ground,2048,-154.58372576010163
375,ground,2049,-154.58359374455335
375,ground,2050,-154.5834227724282
375,ground,2051,-154.58362397368512
375,ground,2052,-154.58344241613366
375,ground,2053,-154.5833565545534
375,ground,2054,-154.5833633338142
375,ground,2055,-154.58330536516385
375,ground,2056,-154.58325453925386
375,ground,2057,-154.58327215852805
375,ground,2058,-154.58323637423118
375,ground,2059,-154.58292855777506
375,ground,2060,-154.582803493955
375,ground,2061,-154.58273929047144
375,ground,2062,-154.5825572108931
375,ground,2063,-154.58257116800613
375,ground,2064,-154.58269905305463
375,ground,2065,-154.58262076374703
375,ground,2066,-154.5826221803147
375,ground,2067,-154.5825390702011
375,ground,2068,-154.58240721610326
375,ground,2069,-154.58231089806043
375,ground,2070,-154.5821002444896
375,ground,2071,-154.5821766828043
375,ground,2072,-154.58200239336463
375,ground,2073,-154.58194901976435
375,ground,2074,-154.5820202412219
375,ground,2075,-154.58200878594795
375,ground,2076,-154.58198341327562
375,ground,2077,-154.58194012801508
375,ground,2078,-154.58206078530918
375,ground,2079,-154.58220567215466
375,ground,2080,-154.58216030044107
375,ground,2081,-154.5821771891499
375,ground,2082,-154.58215558843438
375,ground,2083,-154.5820648085331
375,ground,2084,-154.58204593816183
375,ground,2085,-154.5820177429204
375,ground,2086,-154.5820175896949
375,ground,2087,-154.58207464867593
375,ground,2088,-154.58219272013065
375,ground,2089,-154.5823498963582
375,ground,2090,-154.58224866168297
375,ground,2091,-154.58230459021968
375,ground,2092,-154.58231456669162
375,ground,2093,-154.5821498781088
375,ground,2094,-154.58220258557438
375,ground,2095,-154.58210841910335
375,ground,2096,-154.58195013026995
375,ground,2097,-154.58188146328746
375,ground,2098,-154.5817965109103
375,ground,2099,-154.5819160021246
375,ground,2100,-154.58177799306293
375,ground,2101,-154.58188702739457
375,ground,2102,-154.5817365573097
375,ground,2103,-154.58180737541107
375,ground,2104,-154.58184657640723
375,ground,2105,-154.58194826117636
375,ground,2106,-154.58197678626638
375,ground,2107,-154.5818628345576
375,ground,2108,-154.58184168430378
375,ground,2109,-154.58181505297782
375,ground,2110,-154.58172566145305
375,ground,2111,-154.58176389986752
375,ground,2112,-154.5816653848496
375,ground,2113,-154.5816829812693
375,ground,2114,-154.58174946669766
375,ground,2115,-154.5815608914319
375,ground,2116,-154.58146686881815
375,ground,2117,-154.5815330583523
375,ground,2118,-154.58165264853977
375,ground,2119,-154.58171248610762
375,ground,2120,-154.5816495892729
375,ground,2121,-154.58170247209628
375,ground,2122,-154.58169317910827
375,ground,2123,-154.58179878415592
375,ground,2124,-154.58177460316585
375,ground,2125,-154.5817053744743
375,ground,2126,-154.5817070352064
375,ground,2127,-154.58191535980333
375,ground,2128,-154.58196491499257
375,ground,2129,-154.58188726112854
375,ground,2130,-154.58196798625846
375,ground,2131,-154.58182051627298
375,ground,2132,-154.58185921706067
375,ground,2133,-154.5817984281394
375,ground,2134,-154.58187105673184
375,ground,2135,-154.58178683235315
375,ground,2136,-154.58160246839913
375,ground,2137,-154.58165836074434
375,ground,2138,-154.58177534274353
375,ground,2139,-154.58187512003855
375,ground,2140,-154.58182540408748
375,ground,2141,-154.58189936722403
375,ground,2142,-154.58194034738185
375,ground,2143,-154.5819064829858
375,ground,2144,-154.58205992948166
375,ground,2145,-154.58195048347096
375,ground,2146,-154.5819077428783
375,ground,2147,-154.58208139128917
375,ground,2148,-154.58213479099385
375,ground,2149,-154.58208366204448
375,ground,2150,-154.58221006143185
375,ground,2151,-154.58229238449047
375,ground,2152,-154.58242255392443
375,ground,2153,-154.58244645366153
375,ground,2154,-154.58252013587017
375,ground,2155,-154.5824363676
375,ground,2156,-154.5824660612465
375,ground,2157,-154.58237399714363
375,ground,2158,-154.58253341840222
375,ground,2159,-154.58271836486185
375,ground,2160,-154.58282944389344
375,ground,2161,-154.58280584486192
375,ground,2162,-154.58293565199244
375,ground,2163,-154.58303544776587
375,ground,2164,-154.5829371591491
375,ground,2165,-154.58297994174455
375,ground,2166,-154.58309063612987
375,ground,2167,-154.583131770816
375,ground,2168,-154.58302220296582
375,ground,2169,-154.5830880797314
375,ground,2170,-154.5830262600091
375,ground,2171,-154.58293522200808
375,ground,2172,-154.58308493894157
375,ground,2173,-154.58308667463345
375,ground,2174,-154.58323792941022
375,ground,2175,-154.5832640618458
375,ground,2176,-154.58332647324218
375,ground,2177,-154.58331099333262
375,ground,2178,-154.58352051571816
375,ground,2179,-154.58353650306285
375,ground,2180,-154.58360248704216
375,ground,2181,-154.583366293148
375,ground,2182,-154.58335288499728
375,ground,2183,-154.58337195919904
375,ground,2184,-154.58332669066996
375,ground,2185,-154.58346537624675
375,ground,2186,-154.58363318233103
375,ground,2187,-154.583699072075
375,ground,2188,-154.58389628208369
375,ground,2189,-154.58390724943382
375,ground,2190,-154.58393072825692
375,ground,2191,-154.58397831385636
375,ground,2192,-154.5840376656635
375,ground,2193,-154.5841427125692
375,ground,2194,-154.58428045678625
375,ground,2195,-154.58430102659725
375,ground,2196,-154.58433643634703
375,ground,2197,-154.58441888524237
375,ground,2198,-154.58449879258566
375,ground,2199,-154.5844640863791
375,ground,2200,-154.5845068770848
375,ground,2201,-154.58462997499902
375,ground,2202,-154.58470363813944
375,ground,2203,-154.58477439707542
375,ground,2204,-154.58478779140466
375,ground,2205,-154.58481072055056
375,ground,2206,-154.5849072255104
375,ground,2207,-154.58496831000377
375,ground,2208,-154.58499950675113
375,ground,2209,-154.58510523477906
375,ground,2210,-154.58505525323562
375,ground,2211,-154.58504156197245
375,ground,2212,-154.58496148861886
375,ground,2213,-154.58509207077194
375,ground,2214,-154.58513109926068
375,ground,2215,-154.58517061838276
375,ground,2216,-154.58514395360478
375,ground,2217,-154.58519722675462
375,ground,2218,-154.58523585198242
375,ground,2219,-154.58514739211424
375,ground,2220,-154.5851345025594
375,ground,2221,-154.58515864870728
375,ground,2222,-154.5852365109184
375,ground,2223,-154.58537725777242
375,ground,2224,-154.58547454384274
375,ground,2225,-154.58546743034444
375,ground,2226,-154.58537162515574
375,ground,2227,-154.58538602730496
375,ground,2228,-154.5854252020273
375,ground,2229,-154.58541648870647
375,ground,2230,-154.58545332308393
375,ground,2231,-154.58544605167228
375,ground,2232,-154.58537485353628
375,ground,2233,-154.5853967206474
375,ground,2234,-154.5853658808689
375,ground,2235,-154.58531008726783
375,ground,2236,-154.58541378197535
375,ground,2237,-154.585477083463
375,ground,2238,-154.58548358256226
375,ground,2239,-154.58559670618087
375,ground,2240,-154.58584971407058
375,ground,2241,-154.58586791887484
375,ground,2242,-154.5858818528117
375,ground,2243,-154.5859475031545
375,ground,2244,-154.58604666805886
375,ground,2245,-154.5861053349407
375,ground,2246,-154.5861967799861
375,ground,2247,-154.58639116685086
375,ground,2248,-154.58645678156054
375,ground,2249,-154.5865692196944
375,ground,2250,-154.58659036687155
375,ground,2251,-154.5865723071921
375,ground,2252,-154.58655903616093
375,ground,2253,-154.58660389733686
375,ground,2254,-154.5866327727488
375,ground,2255,-154.58675064670012
375,ground,2256,-154.58679031617396
375,ground,2257,-154.58683736644156
375,ground,2258,-154.58680166612348
375,ground,2259,-154.5868176926063
375,ground,2260,-154.5868850397947
375,ground,2261,-154.58688229053902
375,ground,2262,-154.58686878913232
375,ground,2263,-154.58700941107358
375,ground,2264,-154.58702195422813
375,ground,2265,-154.5870198126025
375,ground,2266,-154.58715137924585
375,ground,2267,-154.58719784597548
375,ground,2268,-154.5873559959859
375,ground,2269,-154.58741446050928
375,ground,2270,-154.58739681667927
375,ground,2271,-154.58744306341293
375,ground,2272,-154.58747830318657
375,ground,2273,-154.58735433114333
375,ground,2274,-154.58735380876288
375,ground,2275,-154.58744643731097
375,ground,2276,-154.58752951731591
375,ground,2277,-154.5876081472811
375,ground,2278,-154.58763567103298
375,ground,2279,-154.5878210270678
375,ground,2280,-154.58793358128096
375,ground,2281,-154.5880656241715
375,ground,2282,-154.5881100039985
375,ground,2283,-154.58821035705745
375,ground,2284,-154.58817956437343
375,ground,2285,-154.58835916555498
375,ground,2286,-154.58844864675498
375,ground,2287,-154.5884685836815
375,ground,2288,-154.58851050719784
375,ground,2289,-154.58854344182367
375,ground,2290,-154.58863170612364
375,ground,2291,-154.58865306133094
375,ground,2292,-154.58882003901022
375,ground,2293,-154.58889577814537
375,ground,2294,-154.5890089415376
375,ground,2295,-154.5889855234164
375,ground,2296,-154.58919676440144
375,ground,2297,-154.58927463235622
375,ground,2298,-154.5892924911754
375,ground,2299,-154.58922926670851
375,ground,2300,-154.58926887844447
375,ground,2301,-154.5893169804314
375,ground,2302,-154.58943490566102
375,ground,2303,-154.5895253413458
375,ground,2304,-154.5895913840131
375,ground,2305,-154.58947761835773
375,ground,2306,-154.58956893458765
375,ground,2307,-154.58960421342616
375,ground,2308,-154.58967983214836
375,ground,2309,-154.5896270745098
375,ground,2310,-154.58969683271923
375,ground,2311,-154.589673504536
375,ground,2312,-154.58972396304867
375,ground,2313,-154.58983245875245
375,ground,2314,-154.58984741288765
375,ground,2315,-154.59003795235668
375,ground,2316,-154.5900379048529
375,ground,2317,-154.59008552088468
375,ground,2318,-154.59007528452824
375,ground,2319,-154.58997572247264
375,ground,2320,-154.59000854523984
375,ground,2321,-154.5899256484938
375,ground,2322,-154.58990360291202
375,ground,2323,-154.58987000345445
375,ground,2324,-154.5900366705369
375,ground,2325,-154.59013449315387
375,ground,2326,-154.59012252195458
375,ground,2327,-154.590141813589
375,ground,2328,-154.59015789550168
375,ground,2329,-154.5902334691958
375,ground,2330,-154.5902733666673
375,ground,2331,-154.59031009190778
375,ground,2332,-154.59045667475235
375,ground,2333,-154.59064187036805
375,ground,2334,-154.59073272915703
375,ground,2335,-154.5908307443522
375,ground,2336,-154.5908868519
375,ground,2337,-154.59093674168415
375,ground,2338,-154.5909888577415
375,ground,2339,-154.5911855566774
375,ground,2340,-154.59121303952534
375,ground,2341,-154.5912827259976
375,ground,2342,-154.59128031606946
375,ground,2343,-154.59133525889465
375,ground,2344,-154.59150154693637
375,ground,2345,-154.5915786702514
375,ground,2346,-154.59169277582856
375,ground,2347,-154.59180241878522
375,ground,2348,-154.59190871717277
375,ground,2349,-154.59199152752348
375,ground,2350,-154.59209912730515
375,ground,2351,-154.59190021548096
375,ground,2352,-154.59194641818578
375,ground,2353,-154.59203645337075
375,ground,2354,-154.59214876030734
375,ground,2355,-154.59219019603697
375,ground,2356,-154.59224980699543
375,ground,2357,-154.59213209648863
375,ground,2358,-154.5921246551612
